Node,Shape,Dtype,Memory (Bytes)
view_54,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_18,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_13,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_6,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_5,"torch.Size([1, 1, 1])",torch.float32,4
add_19,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_5,"torch.Size([1, 1, 1])",torch.float32,4
mul_27,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_14,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_28,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_18,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_55,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_9,"torch.Size([1, 18944])",torch.bfloat16,37888
view_56,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_2,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_19,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_57,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_10,"torch.Size([1, 18944])",torch.bfloat16,37888
view_58,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_29,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_20,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_59,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_11,"torch.Size([1, 3584])",torch.bfloat16,7168
view_60,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_20,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_15,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_7,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_6,"torch.Size([1, 1, 1])",torch.float32,4
add_21,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_6,"torch.Size([1, 1, 1])",torch.float32,4
mul_30,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_16,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_31,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_61,"torch.Size([1, 3584])",torch.bfloat16,7168
t_21,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_9,"torch.Size([1, 3584])",torch.bfloat16,7168
view_62,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_63,"torch.Size([1, 3584])",torch.bfloat16,7168
t_22,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_10,"torch.Size([1, 512])",torch.bfloat16,1024
view_64,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_65,"torch.Size([1, 3584])",torch.bfloat16,7168
t_23,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_11,"torch.Size([1, 512])",torch.bfloat16,1024
view_66,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_67,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_13,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_68,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_14,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_69,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_15,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_42,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_43,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_44,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_45,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_46,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_47,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_37,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_38,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_39,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_40,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_41,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_42,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_19,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_24,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_48,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_49,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_50,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_51,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_52,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_53,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_43,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_44,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_45,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_46,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_47,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_48,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_20,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_25,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_32,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_79,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_80,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_6,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_21,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_33,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_22,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_34,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_81,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_82,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_7,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_22,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_35,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_23,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_23,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_24,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_83,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_84,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_26,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_85,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_86,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_14,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_8,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_6,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_87,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_88,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_27,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_89,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_90,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_15,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_9,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_7,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_94,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_95,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_96,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_54,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_16,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_70,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_24,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_71,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_12,"torch.Size([1, 3584])",torch.bfloat16,7168
view_72,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_24,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_17,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_8,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_7,"torch.Size([1, 1, 1])",torch.float32,4
add_25,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_7,"torch.Size([1, 1, 1])",torch.float32,4
mul_36,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_18,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_37,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_25,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_73,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_13,"torch.Size([1, 18944])",torch.bfloat16,37888
view_74,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_3,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_26,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_75,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_14,"torch.Size([1, 18944])",torch.bfloat16,37888
view_76,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_38,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_27,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_77,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_15,"torch.Size([1, 3584])",torch.bfloat16,7168
view_78,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_26,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_19,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_9,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_8,"torch.Size([1, 1, 1])",torch.float32,4
add_27,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_8,"torch.Size([1, 1, 1])",torch.float32,4
mul_39,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_20,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_40,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_79,"torch.Size([1, 3584])",torch.bfloat16,7168
t_28,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_12,"torch.Size([1, 3584])",torch.bfloat16,7168
view_80,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_81,"torch.Size([1, 3584])",torch.bfloat16,7168
t_29,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_13,"torch.Size([1, 512])",torch.bfloat16,1024
view_82,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_83,"torch.Size([1, 3584])",torch.bfloat16,7168
t_30,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_14,"torch.Size([1, 512])",torch.bfloat16,1024
view_84,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_85,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_17,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_86,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_18,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_87,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_19,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_56,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_57,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_58,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_59,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_60,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_61,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_49,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_50,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_51,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_52,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_53,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_54,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_25,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_28,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_62,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_63,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_64,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_65,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_66,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_67,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_55,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_56,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_57,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_58,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_59,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_60,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_26,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_29,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_41,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_97,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_98,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_8,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_27,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_42,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_28,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_43,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_99,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_100,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_9,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_28,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_44,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_29,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_29,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_30,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_101,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_102,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_30,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_103,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_104,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_16,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_10,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_8,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_105,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_106,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_31,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_107,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_108,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_17,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_11,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_9,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_112,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_113,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_114,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_68,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_20,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_88,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_31,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_89,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_16,"torch.Size([1, 3584])",torch.bfloat16,7168
view_90,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_30,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_21,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_10,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_9,"torch.Size([1, 1, 1])",torch.float32,4
add_31,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_9,"torch.Size([1, 1, 1])",torch.float32,4
mul_45,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_22,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_46,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_32,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_91,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_17,"torch.Size([1, 18944])",torch.bfloat16,37888
view_92,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_4,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_33,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_93,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_18,"torch.Size([1, 18944])",torch.bfloat16,37888
view_94,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_47,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_34,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_95,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_19,"torch.Size([1, 3584])",torch.bfloat16,7168
view_96,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_32,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_23,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_11,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_10,"torch.Size([1, 1, 1])",torch.float32,4
add_33,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_10,"torch.Size([1, 1, 1])",torch.float32,4
mul_48,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_24,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_49,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_97,"torch.Size([1, 3584])",torch.bfloat16,7168
t_35,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_15,"torch.Size([1, 3584])",torch.bfloat16,7168
view_98,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_99,"torch.Size([1, 3584])",torch.bfloat16,7168
t_36,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_16,"torch.Size([1, 512])",torch.bfloat16,1024
view_100,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_101,"torch.Size([1, 3584])",torch.bfloat16,7168
t_37,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_17,"torch.Size([1, 512])",torch.bfloat16,1024
view_102,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_103,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_21,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_104,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_22,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_105,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_23,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_70,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_71,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_72,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_73,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_74,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_75,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_61,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_62,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_63,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_64,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_65,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_66,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_31,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_32,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_76,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_77,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_78,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_79,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_80,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_81,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_67,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_68,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_69,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_70,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_71,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_72,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_32,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_33,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_50,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_115,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_116,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_10,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_33,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_51,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_34,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_52,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_117,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_118,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_11,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_34,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_53,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_35,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_35,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_36,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_119,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_120,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_34,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_121,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_122,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_18,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_12,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_10,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_123,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_124,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_35,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_125,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_126,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_19,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_13,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_11,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_130,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_131,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_132,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_82,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_24,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_106,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_38,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_107,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_20,"torch.Size([1, 3584])",torch.bfloat16,7168
view_108,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_36,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_25,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_12,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_11,"torch.Size([1, 1, 1])",torch.float32,4
add_37,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_11,"torch.Size([1, 1, 1])",torch.float32,4
mul_54,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_26,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_55,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_39,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_109,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_21,"torch.Size([1, 18944])",torch.bfloat16,37888
view_110,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
